,time,city_name,temp,pressure,humidity,clouds,wind_speed,weather description
629,2021-01-10 05:00:00,RACH GIA,300.15,1012,78,40,2.57,scattered clouds
630,2021-01-10 06:00:00,RACH GIA,300.15,1011,78,75,1.03,broken clouds
631,2021-01-10 07:00:00,RACH GIA,300.15,1009,74,40,2.06,scattered clouds
632,2021-01-10 08:00:00,RACH GIA,301.15,1009,74,20,2.06,few clouds
633,2021-01-10 09:00:00,RACH GIA,300.15,1009,74,40,2.57,scattered clouds
634,2021-01-10 10:00:00,RACH GIA,300.15,1009,74,75,2.57,broken clouds
635,2021-01-10 11:00:00,RACH GIA,299.15,1010,83,75,2.06,broken clouds
636,2021-01-10 12:00:00,RACH GIA,299.15,1010,83,75,1.54,broken clouds
637,2021-01-10 13:00:00,RACH GIA,297.15,1011,94,75,0.51,broken clouds
638,2021-01-10 14:00:00,RACH GIA,297.15,1011,94,75,0.51,broken clouds
639,2021-01-10 15:00:00,RACH GIA,296.15,1012,100,75,0.51,broken clouds
640,2021-01-10 16:00:00,RACH GIA,297.15,1012,94,40,0.51,scattered clouds
641,2021-01-10 17:00:00,RACH GIA,297.15,1011,100,40,1.54,scattered clouds
642,2021-01-10 18:00:00,RACH GIA,297.15,1011,100,40,1.54,scattered clouds
643,2021-01-10 19:00:00,RACH GIA,296.15,1010,100,40,3.78,scattered clouds
644,2021-01-10 20:00:00,RACH GIA,296.15,1009,100,40,2.76,scattered clouds
645,2021-01-10 21:00:00,RACH GIA,295.15,1009,100,40,0.51,scattered clouds
646,2021-01-10 22:00:00,RACH GIA,295.15,1010,100,40,1.54,scattered clouds
647,2021-01-10 23:00:00,RACH GIA,294.15,1010,100,40,1.03,scattered clouds
648,2021-01-11 00:00:00,RACH GIA,294.15,1011,100,98,1.54,overcast clouds
649,2021-01-11 01:00:00,RACH GIA,296.15,1013,88,0,1.54,clear sky
650,2021-01-11 02:00:00,RACH GIA,297.15,1013,88,0,1.54,clear sky
651,2021-01-11 03:00:00,RACH GIA,298.15,1014,83,0,2.57,clear sky
652,2021-01-11 04:00:00,RACH GIA,300.15,1013,74,0,2.06,clear sky
653,2021-01-11 05:00:00,RACH GIA,301.15,1012,69,20,2.57,few clouds
654,2021-01-11 06:00:00,RACH GIA,301.15,1011,69,20,2.06,few clouds
655,2021-01-11 07:00:00,RACH GIA,302.15,1011,70,40,1.03,scattered clouds
656,2021-01-11 08:00:00,RACH GIA,302.15,1010,70,40,1.54,scattered clouds
657,2021-01-11 09:00:00,RACH GIA,301.15,1010,69,40,1.54,scattered clouds
658,2021-01-11 10:00:00,RACH GIA,301.15,1011,69,20,2.06,few clouds
659,2021-01-11 11:00:00,RACH GIA,300.15,1011,78,20,1.03,few clouds
660,2021-01-11 12:00:00,RACH GIA,298.15,1011,88,20,1.03,few clouds
661,2021-01-11 13:00:00,RACH GIA,297.15,1012,94,20,0.51,few clouds
662,2021-01-11 14:00:00,RACH GIA,297.15,1012,100,20,0.51,few clouds
663,2021-01-11 15:00:00,RACH GIA,297.15,1013,100,20,2.57,few clouds
664,2021-01-11 16:00:00,RACH GIA,297.15,1013,100,20,1.54,few clouds
665,2021-01-11 17:00:00,RACH GIA,297.15,1012,100,20,1.54,few clouds
666,2021-01-11 18:00:00,RACH GIA,297.15,1012,100,20,1.54,few clouds
667,2021-01-11 19:00:00,RACH GIA,297.15,1012,100,20,1.54,few clouds
668,2021-01-11 20:00:00,RACH GIA,295.15,1011,88,20,2.06,few clouds
669,2021-01-11 21:00:00,RACH GIA,295.15,1011,88,20,2.06,few clouds
670,2021-01-11 22:00:00,RACH GIA,295.15,1012,88,20,2.57,few clouds
671,2021-01-11 23:00:00,RACH GIA,295.15,1012,88,20,3.09,few clouds
672,2021-01-12 00:00:00,RACH GIA,295.15,1013,83,40,4.12,scattered clouds
673,2021-01-12 01:00:00,RACH GIA,294.15,1014,83,75,4.12,broken clouds
674,2021-01-12 02:00:00,RACH GIA,295.15,1015,78,75,3.6,broken clouds
675,2021-01-12 03:00:00,RACH GIA,296.15,1014,78,40,3.6,scattered clouds
676,2021-01-12 04:00:00,RACH GIA,297.15,1014,69,20,3.6,few clouds
677,2021-01-12 05:00:00,RACH GIA,298.15,1013,69,40,3.09,scattered clouds
678,2021-01-12 06:00:00,RACH GIA,299.15,1012,65,20,3.6,few clouds
679,2021-01-12 07:00:00,RACH GIA,300.15,1011,61,20,3.09,few clouds
680,2021-01-12 08:00:00,RACH GIA,300.15,1010,61,20,2.57,few clouds
681,2021-01-12 09:00:00,RACH GIA,300.15,1010,57,20,2.57,few clouds
682,2021-01-12 10:00:00,RACH GIA,300.15,1010,61,20,1.54,few clouds
683,2021-01-12 11:00:00,RACH GIA,298.15,1010,69,20,0.51,few clouds
684,2021-01-12 12:00:00,RACH GIA,297.15,1011,78,20,1.03,few clouds
685,2021-01-12 13:00:00,RACH GIA,295.15,1012,94,20,4.27,few clouds
686,2021-01-12 14:00:00,RACH GIA,295.15,1012,94,20,1.54,few clouds
687,2021-01-12 15:00:00,RACH GIA,295.15,1013,88,20,2.57,few clouds
688,2021-01-12 16:00:00,RACH GIA,295.15,1013,88,30,2.57,scattered clouds
689,2021-01-12 17:00:00,RACH GIA,295.15,1013,88,24,1.54,few clouds
690,2021-01-12 18:00:00,RACH GIA,295.15,1012,83,20,2.57,few clouds
691,2021-01-12 19:00:00,RACH GIA,295.15,1012,78,0,2.57,clear sky
692,2021-01-12 20:00:00,RACH GIA,294.15,1012,83,3,2.06,clear sky
693,2021-01-12 21:00:00,RACH GIA,294.15,1012,78,8,2.57,clear sky
694,2021-01-12 22:00:00,RACH GIA,293.15,1012,83,40,3.09,scattered clouds
695,2021-01-12 23:00:00,RACH GIA,292.15,1012,88,75,3.09,broken clouds
696,2021-01-13 00:00:00,RACH GIA,292.15,1013,88,75,1.03,broken clouds
697,2021-01-13 01:00:00,RACH GIA,293.15,1015,83,75,1.54,broken clouds
698,2021-01-13 02:00:00,RACH GIA,293.15,1015,83,75,2.06,broken clouds
699,2021-01-13 03:00:00,RACH GIA,295.15,1015,73,75,3.09,broken clouds
700,2021-01-13 04:00:00,RACH GIA,296.15,1014,73,75,2.57,broken clouds
701,2021-01-13 05:00:00,RACH GIA,298.15,1014,65,75,2.57,broken clouds
702,2021-01-13 06:00:00,RACH GIA,300.15,1013,61,75,2.06,broken clouds
703,2021-01-13 07:00:00,RACH GIA,299.15,1012,65,20,1.54,few clouds
704,2021-01-13 08:00:00,RACH GIA,300.15,1011,61,20,1.54,few clouds
705,2021-01-13 09:00:00,RACH GIA,299.15,1011,69,20,3.09,few clouds
706,2021-01-13 10:00:00,RACH GIA,298.15,1011,73,20,3.6,few clouds
707,2021-01-13 11:00:00,RACH GIA,296.15,1011,83,18,2.06,few clouds
708,2021-01-13 12:00:00,RACH GIA,295.15,1012,88,15,1.03,few clouds
709,2021-01-13 13:00:00,RACH GIA,294.15,1013,94,0,0.51,clear sky
710,2021-01-13 14:00:00,RACH GIA,294.15,1013,100,0,0.51,clear sky
711,2021-01-13 15:00:00,RACH GIA,293.15,1012,100,0,0.51,clear sky
712,2021-01-13 16:00:00,RACH GIA,293.15,1012,100,0,1.03,clear sky
713,2021-01-13 17:00:00,RACH GIA,293.15,1012,100,0,1.03,clear sky
714,2021-01-13 18:00:00,RACH GIA,293.15,1012,100,0,1.03,clear sky
715,2021-01-13 19:00:00,RACH GIA,293.15,1012,100,0,1.03,clear sky
716,2021-01-13 20:00:00,RACH GIA,293.15,1010,100,0,1.54,clear sky
717,2021-01-13 21:00:00,RACH GIA,293.15,1010,100,0,1.54,clear sky
718,2021-01-13 22:00:00,RACH GIA,293.15,1011,100,0,1.03,clear sky
719,2021-01-13 23:00:00,RACH GIA,293.15,1012,88,0,1.54,clear sky
720,2021-01-09 00:00:00,MY THO,297.15,1011,69,20,1.54,few clouds
721,2021-01-09 01:00:00,MY THO,298.15,1012,65,100,1.54,overcast clouds
722,2021-01-09 02:00:00,MY THO,299.15,1012,65,20,1.03,few clouds
723,2021-01-09 03:00:00,MY THO,301.15,1012,57,20,2.57,few clouds
724,2021-01-09 04:00:00,MY THO,302.15,1011,51,20,1.54,few clouds
725,2021-01-09 05:00:00,MY THO,303.15,1010,48,20,2.06,few clouds
726,2021-01-09 06:00:00,MY THO,305.15,1009,40,20,2.57,few clouds
727,2021-01-09 07:00:00,MY THO,304.15,1008,40,20,1.54,few clouds
728,2021-01-09 08:00:00,MY THO,305.15,1007,37,40,1.54,scattered clouds
729,2021-01-09 09:00:00,MY THO,305.15,1007,37,40,1.54,scattered clouds
730,2021-01-09 10:00:00,MY THO,304.15,1007,42,40,0.51,scattered clouds
731,2021-01-09 11:00:00,MY THO,301.15,1008,65,40,4.12,scattered clouds
732,2021-01-09 12:00:00,MY THO,301.15,1009,65,40,2.06,scattered clouds
733,2021-01-09 13:00:00,MY THO,300.15,1010,65,40,2.06,scattered clouds
734,2021-01-09 14:00:00,MY THO,299.15,1010,73,40,1.54,scattered clouds
735,2021-01-09 15:00:00,MY THO,299.15,1011,73,40,1.54,scattered clouds
736,2021-01-09 16:00:00,MY THO,298.15,1010,61,40,3.09,scattered clouds
737,2021-01-09 17:00:00,MY THO,297.15,1010,64,40,2.57,scattered clouds
738,2021-01-09 18:00:00,MY THO,297.15,1010,64,40,2.06,scattered clouds
739,2021-01-09 19:00:00,MY THO,296.15,1009,73,40,2.06,scattered clouds
740,2021-01-09 20:00:00,MY THO,296.15,1009,73,40,1.03,scattered clouds
741,2021-01-09 21:00:00,MY THO,296.15,1009,73,40,1.54,scattered clouds
742,2021-01-09 22:00:00,MY THO,295.15,1009,78,40,2.06,scattered clouds
743,2021-01-09 23:00:00,MY THO,295.15,1010,78,75,1.03,broken clouds
744,2021-01-10 00:00:00,MY THO,295.15,1011,78,40,1.03,scattered clouds
745,2021-01-10 01:00:00,MY THO,297.15,1012,73,20,1.03,few clouds
746,2021-01-10 02:00:00,MY THO,299.15,1012,65,20,1.03,few clouds
747,2021-01-10 03:00:00,MY THO,300.15,1012,61,20,1.03,few clouds
748,2021-01-10 04:00:00,MY THO,301.15,1012,57,20,1.54,few clouds
749,2021-01-10 05:00:00,MY THO,302.15,1011,54,40,2.57,scattered clouds
750,2021-01-10 06:00:00,MY THO,302.15,1010,54,40,3.09,scattered clouds
751,2021-01-10 07:00:00,MY THO,303.15,1008,51,40,3.09,scattered clouds
752,2021-01-10 08:00:00,MY THO,303.15,1008,48,40,2.06,scattered clouds
753,2021-01-10 09:00:00,MY THO,303.15,1008,48,20,1.03,few clouds
754,2021-01-10 10:00:00,MY THO,302.15,1008,58,20,2.06,few clouds
755,2021-01-10 11:00:00,MY THO,301.15,1009,61,20,2.06,few clouds
756,2021-01-10 12:00:00,MY THO,300.15,1010,65,20,1.03,few clouds
757,2021-01-10 13:00:00,MY THO,300.15,1010,74,20,3.09,few clouds
758,2021-01-10 14:00:00,MY THO,299.15,1011,73,20,1.03,few clouds
759,2021-01-10 15:00:00,MY THO,299.15,1011,78,20,1.54,few clouds
760,2021-01-10 16:00:00,MY THO,299.15,1011,61,20,2.06,few clouds
761,2021-01-10 17:00:00,MY THO,297.15,1011,78,20,0.51,few clouds
762,2021-01-10 18:00:00,MY THO,297.15,1010,73,20,1.54,few clouds
763,2021-01-10 19:00:00,MY THO,296.15,1009,78,40,1.03,scattered clouds
764,2021-01-10 20:00:00,MY THO,296.15,1009,78,40,0.51,scattered clouds
765,2021-01-10 21:00:00,MY THO,295.15,1009,83,40,1.54,scattered clouds
766,2021-01-10 22:00:00,MY THO,295.15,1009,83,40,2.57,scattered clouds
767,2021-01-10 23:00:00,MY THO,295.15,1010,78,40,1.03,scattered clouds
768,2021-01-11 00:00:00,MY THO,295.15,1011,78,20,2.06,few clouds
769,2021-01-11 01:00:00,MY THO,296.15,1013,73,20,1.54,few clouds
770,2021-01-11 02:00:00,MY THO,299.15,1013,61,20,1.54,few clouds
771,2021-01-11 03:00:00,MY THO,300.15,1013,57,20,1.54,few clouds
772,2021-01-11 04:00:00,MY THO,302.15,1012,51,20,2.06,few clouds
773,2021-01-11 05:00:00,MY THO,303.15,1011,48,20,2.06,few clouds
774,2021-01-11 06:00:00,MY THO,303.15,1010,42,40,2.06,scattered clouds
775,2021-01-11 07:00:00,MY THO,304.15,1009,40,40,2.06,scattered clouds
776,2021-01-11 08:00:00,MY THO,305.15,1008,37,75,2.57,broken clouds
777,2021-01-11 09:00:00,MY THO,304.15,1009,45,40,2.57,scattered clouds
778,2021-01-11 10:00:00,MY THO,304.15,1009,45,40,2.57,scattered clouds
779,2021-01-11 11:00:00,MY THO,302.15,1010,51,40,2.57,scattered clouds
780,2021-01-11 12:00:00,MY THO,300.15,1011,74,40,4.63,scattered clouds
781,2021-01-11 13:00:00,MY THO,300.15,1012,65,40,2.57,scattered clouds
782,2021-01-11 14:00:00,MY THO,300.15,1013,50,40,1.54,scattered clouds
783,2021-01-11 15:00:00,MY THO,299.15,1012,53,40,2.57,scattered clouds
784,2021-01-11 16:00:00,MY THO,298.15,1012,61,20,2.06,few clouds
785,2021-01-11 17:00:00,MY THO,297.15,1012,64,20,2.06,few clouds
786,2021-01-11 18:00:00,MY THO,296.15,1011,68,20,2.06,few clouds
787,2021-01-11 19:00:00,MY THO,296.15,1011,64,40,2.57,scattered clouds
788,2021-01-11 20:00:00,MY THO,295.15,1011,68,40,2.57,scattered clouds
789,2021-01-11 21:00:00,MY THO,295.15,1011,68,40,2.06,scattered clouds
790,2021-01-11 22:00:00,MY THO,294.15,1011,73,20,2.06,few clouds
791,2021-01-11 23:00:00,MY THO,294.15,1012,73,20,2.57,few clouds
792,2021-01-12 00:00:00,MY THO,294.15,1013,73,20,2.57,few clouds
793,2021-01-12 01:00:00,MY THO,296.15,1013,60,20,3.6,few clouds
794,2021-01-12 02:00:00,MY THO,297.15,1014,57,20,3.6,few clouds
795,2021-01-12 03:00:00,MY THO,299.15,1013,50,20,3.09,few clouds
796,2021-01-12 04:00:00,MY THO,301.15,1012,44,20,4.63,few clouds
797,2021-01-12 05:00:00,MY THO,302.15,1011,42,20,3.09,few clouds
798,2021-01-12 06:00:00,MY THO,303.15,1010,37,20,2.57,few clouds
799,2021-01-12 07:00:00,MY THO,302.15,1009,39,40,3.09,scattered clouds
800,2021-01-12 08:00:00,MY THO,304.15,1009,35,40,2.06,scattered clouds
801,2021-01-12 09:00:00,MY THO,302.15,1009,39,40,3.6,scattered clouds
802,2021-01-12 10:00:00,MY THO,302.15,1009,39,20,1.54,few clouds
803,2021-01-12 11:00:00,MY THO,300.15,1010,44,20,4.12,few clouds
804,2021-01-12 12:00:00,MY THO,299.15,1011,47,20,2.06,few clouds
805,2021-01-12 13:00:00,MY THO,299.15,1012,47,20,2.06,few clouds
806,2021-01-12 14:00:00,MY THO,298.15,1012,50,20,3.6,few clouds
807,2021-01-12 15:00:00,MY THO,296.15,1012,56,20,3.6,few clouds
808,2021-01-12 16:00:00,MY THO,296.15,1012,56,40,3.6,scattered clouds
809,2021-01-12 17:00:00,MY THO,295.15,1012,60,40,2.57,scattered clouds
810,2021-01-12 18:00:00,MY THO,294.15,1011,64,20,1.54,few clouds
811,2021-01-12 19:00:00,MY THO,293.15,1011,68,20,2.06,few clouds
812,2021-01-12 20:00:00,MY THO,292.15,1011,77,20,1.54,few clouds
813,2021-01-12 21:00:00,MY THO,292.15,1011,77,20,2.06,few clouds
814,2021-01-12 22:00:00,MY THO,292.15,1011,77,20,1.54,few clouds
815,2021-01-12 23:00:00,MY THO,292.15,1012,77,40,1.54,scattered clouds
816,2021-01-13 00:00:00,MY THO,293.15,1013,68,75,2.06,broken clouds
817,2021-01-13 01:00:00,MY THO,294.15,1014,68,75,0.51,broken clouds
818,2021-01-13 02:00:00,MY THO,296.15,1014,60,75,0.51,broken clouds
819,2021-01-13 03:00:00,MY THO,297.15,1014,57,75,1.03,broken clouds
820,2021-01-13 04:00:00,MY THO,298.15,1013,50,20,1.54,few clouds
821,2021-01-13 05:00:00,MY THO,300.15,1012,47,20,1.54,few clouds
822,2021-01-13 06:00:00,MY THO,301.15,1011,44,20,1.54,few clouds
823,2021-01-13 07:00:00,MY THO,301.15,1011,47,40,3.6,scattered clouds
824,2021-01-13 08:00:00,MY THO,301.15,1010,47,40,3.6,scattered clouds
825,2021-01-13 09:00:00,MY THO,301.15,1010,47,40,3.6,scattered clouds
826,2021-01-13 10:00:00,MY THO,300.15,1010,50,20,4.12,few clouds
827,2021-01-13 11:00:00,MY THO,299.15,1011,53,20,3.6,few clouds
828,2021-01-13 12:00:00,MY THO,298.15,1011,61,20,2.06,few clouds
829,2021-01-13 13:00:00,MY THO,296.15,1012,73,20,2.57,few clouds
830,2021-01-13 14:00:00,MY THO,297.15,1012,69,20,1.03,few clouds
831,2021-01-13 15:00:00,MY THO,296.15,1012,73,20,2.06,few clouds
832,2021-01-13 16:00:00,MY THO,296.15,1011,73,20,0.51,few clouds
833,2021-01-13 17:00:00,MY THO,295.15,1011,78,20,1.54,few clouds
834,2021-01-13 18:00:00,MY THO,294.15,1011,83,20,0.51,few clouds
835,2021-01-13 19:00:00,MY THO,294.15,1010,83,20,1.54,few clouds
836,2021-01-13 20:00:00,MY THO,293.15,1010,88,20,1.03,few clouds
837,2021-01-13 21:00:00,MY THO,293.15,1010,88,40,0.51,scattered clouds
838,2021-01-13 22:00:00,MY THO,292.15,1010,94,40,0.51,scattered clouds
839,2021-01-13 23:00:00,MY THO,291.15,1011,94,40,1.03,scattered clouds
840,2021-01-09 00:00:00,LONG XUYEN,297.15,1011,88,75,1.03,broken clouds
841,2021-01-09 01:00:00,LONG XUYEN,297.15,1012,83,75,2.06,broken clouds
842,2021-01-09 02:00:00,LONG XUYEN,297.15,1013,88,75,2.06,broken clouds
843,2021-01-09 03:00:00,LONG XUYEN,298.15,1012,78,75,2.57,broken clouds
844,2021-01-09 04:00:00,LONG XUYEN,299.15,1012,78,75,2.57,broken clouds
845,2021-01-09 05:00:00,LONG XUYEN,300.15,1012,74,40,1.54,scattered clouds
846,2021-01-09 06:00:00,LONG XUYEN,300.15,1010,78,40,1.54,scattered clouds
847,2021-01-09 07:00:00,LONG XUYEN,301.15,1009,74,40,2.06,scattered clouds
848,2021-01-09 08:00:00,LONG XUYEN,302.15,1008,70,40,1.54,scattered clouds
849,2021-01-09 09:00:00,LONG XUYEN,301.15,1008,74,40,2.06,scattered clouds
850,2021-01-09 10:00:00,LONG XUYEN,299.15,1008,83,20,1.03,few clouds
851,2021-01-09 11:00:00,LONG XUYEN,300.15,1009,78,20,1.03,few clouds
852,2021-01-09 12:00:00,LONG XUYEN,298.15,1010,88,20,0.51,few clouds
853,2021-01-09 13:00:00,LONG XUYEN,298.15,1010,94,20,0.51,few clouds
854,2021-01-09 14:00:00,LONG XUYEN,297.15,1011,100,20,3.09,few clouds
855,2021-01-09 15:00:00,LONG XUYEN,298.15,1011,94,20,2.57,few clouds
856,2021-01-09 16:00:00,LONG XUYEN,297.15,1011,94,20,3.09,few clouds
857,2021-01-09 17:00:00,LONG XUYEN,297.15,1010,94,20,2.57,few clouds
858,2021-01-09 18:00:00,LONG XUYEN,297.15,1010,94,20,1.03,few clouds
859,2021-01-09 19:00:00,LONG XUYEN,296.15,1010,100,20,1.54,few clouds
860,2021-01-09 20:00:00,LONG XUYEN,296.15,1009,100,20,0.51,few clouds
861,2021-01-09 21:00:00,LONG XUYEN,296.15,1009,83,20,1.54,few clouds
862,2021-01-09 22:00:00,LONG XUYEN,296.15,1010,83,40,1.03,scattered clouds
863,2021-01-09 23:00:00,LONG XUYEN,296.15,1011,83,75,1.54,broken clouds
864,2021-01-10 00:00:00,LONG XUYEN,295.15,1011,94,75,1.03,broken clouds
865,2021-01-10 01:00:00,LONG XUYEN,296.15,1013,88,75,2.06,broken clouds
866,2021-01-10 02:00:00,LONG XUYEN,297.15,1013,83,20,1.54,few clouds
867,2021-01-10 03:00:00,LONG XUYEN,298.15,1013,83,20,1.54,few clouds
868,2021-01-10 04:00:00,LONG XUYEN,300.15,1013,74,20,2.06,few clouds
869,2021-01-10 05:00:00,LONG XUYEN,300.15,1012,78,40,2.57,scattered clouds
870,2021-01-10 06:00:00,LONG XUYEN,300.15,1011,78,75,1.03,broken clouds
871,2021-01-10 07:00:00,LONG XUYEN,300.15,1009,74,40,2.06,scattered clouds
872,2021-01-10 08:00:00,LONG XUYEN,301.15,1009,74,20,2.06,few clouds
873,2021-01-10 09:00:00,LONG XUYEN,300.15,1009,74,40,2.57,scattered clouds
874,2021-01-10 10:00:00,LONG XUYEN,300.15,1009,74,75,2.57,broken clouds
875,2021-01-10 11:00:00,LONG XUYEN,299.15,1010,83,75,2.06,broken clouds
876,2021-01-10 12:00:00,LONG XUYEN,299.15,1010,83,75,1.54,broken clouds
877,2021-01-10 13:00:00,LONG XUYEN,297.15,1011,94,75,0.51,broken clouds
878,2021-01-10 14:00:00,LONG XUYEN,297.15,1011,94,75,0.51,broken clouds
879,2021-01-10 15:00:00,LONG XUYEN,296.15,1012,100,75,0.51,broken clouds
880,2021-01-10 16:00:00,LONG XUYEN,297.15,1012,94,40,0.51,scattered clouds
881,2021-01-10 17:00:00,LONG XUYEN,297.15,1011,100,40,1.54,scattered clouds
882,2021-01-10 18:00:00,LONG XUYEN,297.15,1011,100,40,1.54,scattered clouds
883,2021-01-10 19:00:00,LONG XUYEN,296.15,1010,100,40,1.95,scattered clouds
884,2021-01-10 20:00:00,LONG XUYEN,296.15,1009,100,40,1.14,scattered clouds
885,2021-01-10 21:00:00,LONG XUYEN,295.15,1009,100,40,0.51,scattered clouds
886,2021-01-10 22:00:00,LONG XUYEN,295.15,1010,100,40,1.54,scattered clouds
887,2021-01-10 23:00:00,LONG XUYEN,294.15,1010,100,40,1.03,scattered clouds
888,2021-01-11 00:00:00,LONG XUYEN,294.15,1011,100,90,1.54,overcast clouds
889,2021-01-11 01:00:00,LONG XUYEN,296.15,1013,88,0,1.54,clear sky
890,2021-01-11 02:00:00,LONG XUYEN,297.15,1013,88,0,1.54,clear sky
891,2021-01-11 03:00:00,LONG XUYEN,298.15,1014,83,0,2.57,clear sky
892,2021-01-11 04:00:00,LONG XUYEN,300.15,1013,74,0,2.06,clear sky
893,2021-01-11 05:00:00,LONG XUYEN,301.15,1012,69,20,2.57,few clouds
894,2021-01-11 06:00:00,LONG XUYEN,301.15,1011,69,20,2.06,few clouds
895,2021-01-11 07:00:00,LONG XUYEN,302.15,1011,70,40,1.03,scattered clouds
896,2021-01-11 08:00:00,LONG XUYEN,302.15,1010,70,40,1.54,scattered clouds
897,2021-01-11 09:00:00,LONG XUYEN,301.15,1010,69,40,1.54,scattered clouds
898,2021-01-11 10:00:00,LONG XUYEN,301.15,1011,69,20,2.06,few clouds
899,2021-01-11 11:00:00,LONG XUYEN,300.15,1011,78,20,1.03,few clouds
900,2021-01-11 12:00:00,LONG XUYEN,298.15,1011,88,20,1.03,few clouds
901,2021-01-11 13:00:00,LONG XUYEN,297.15,1012,94,20,0.51,few clouds
902,2021-01-11 14:00:00,LONG XUYEN,297.15,1012,100,20,0.51,few clouds
903,2021-01-11 15:00:00,LONG XUYEN,297.15,1013,100,20,2.57,few clouds
904,2021-01-11 16:00:00,LONG XUYEN,297.15,1013,100,20,1.54,few clouds
905,2021-01-11 17:00:00,LONG XUYEN,297.15,1012,100,20,1.54,few clouds
906,2021-01-11 18:00:00,LONG XUYEN,297.15,1012,100,20,1.54,few clouds
907,2021-01-11 19:00:00,LONG XUYEN,297.15,1012,100,20,1.54,few clouds
908,2021-01-11 20:00:00,LONG XUYEN,295.15,1011,88,20,2.06,few clouds
909,2021-01-11 21:00:00,LONG XUYEN,295.15,1011,88,20,2.06,few clouds
910,2021-01-11 22:00:00,LONG XUYEN,295.15,1012,88,20,2.57,few clouds
911,2021-01-11 23:00:00,LONG XUYEN,295.15,1012,88,20,3.09,few clouds
912,2021-01-12 00:00:00,LONG XUYEN,295.15,1013,83,40,4.12,scattered clouds
913,2021-01-12 01:00:00,LONG XUYEN,294.15,1014,83,75,4.12,broken clouds
914,2021-01-12 02:00:00,LONG XUYEN,295.15,1015,78,75,3.6,broken clouds
915,2021-01-12 03:00:00,LONG XUYEN,296.15,1014,78,40,3.6,scattered clouds
916,2021-01-12 04:00:00,LONG XUYEN,297.15,1014,69,20,3.6,few clouds
917,2021-01-12 05:00:00,LONG XUYEN,298.15,1013,69,40,3.09,scattered clouds
918,2021-01-12 06:00:00,LONG XUYEN,299.15,1012,65,20,3.6,few clouds
919,2021-01-12 07:00:00,LONG XUYEN,300.15,1011,61,20,3.09,few clouds
920,2021-01-12 08:00:00,LONG XUYEN,300.15,1010,61,20,2.57,few clouds
921,2021-01-12 09:00:00,LONG XUYEN,300.15,1010,57,20,2.57,few clouds
922,2021-01-12 10:00:00,LONG XUYEN,300.15,1010,61,20,1.54,few clouds
923,2021-01-12 11:00:00,LONG XUYEN,298.15,1010,69,20,0.51,few clouds
924,2021-01-12 12:00:00,LONG XUYEN,297.15,1011,78,20,1.03,few clouds
925,2021-01-12 13:00:00,LONG XUYEN,295.15,1012,94,20,3.07,few clouds
926,2021-01-12 14:00:00,LONG XUYEN,295.15,1012,94,20,1.54,few clouds
927,2021-01-12 15:00:00,LONG XUYEN,295.15,1013,88,20,2.57,few clouds
928,2021-01-12 16:00:00,LONG XUYEN,295.15,1013,88,0,2.57,clear sky
929,2021-01-12 17:00:00,LONG XUYEN,295.15,1013,88,0,1.54,clear sky
930,2021-01-12 18:00:00,LONG XUYEN,295.15,1012,83,0,2.57,clear sky
931,2021-01-12 19:00:00,LONG XUYEN,295.15,1012,78,0,2.57,clear sky
932,2021-01-12 20:00:00,LONG XUYEN,294.15,1012,83,0,2.06,clear sky
933,2021-01-12 21:00:00,LONG XUYEN,294.15,1012,78,0,2.57,clear sky
934,2021-01-12 22:00:00,LONG XUYEN,293.15,1012,83,40,3.09,scattered clouds
935,2021-01-12 23:00:00,LONG XUYEN,292.15,1012,88,75,3.09,broken clouds
936,2021-01-13 00:00:00,LONG XUYEN,292.15,1013,88,75,1.03,broken clouds
937,2021-01-13 01:00:00,LONG XUYEN,293.15,1015,83,75,1.54,broken clouds
938,2021-01-13 02:00:00,LONG XUYEN,293.15,1015,83,75,2.06,broken clouds
939,2021-01-13 03:00:00,LONG XUYEN,295.15,1015,73,75,3.09,broken clouds
940,2021-01-13 04:00:00,LONG XUYEN,296.15,1014,73,75,2.57,broken clouds
941,2021-01-13 05:00:00,LONG XUYEN,298.15,1014,65,75,2.57,broken clouds
942,2021-01-13 06:00:00,LONG XUYEN,300.15,1013,61,75,2.06,broken clouds
943,2021-01-13 07:00:00,LONG XUYEN,299.15,1012,65,20,1.54,few clouds
944,2021-01-13 08:00:00,LONG XUYEN,300.15,1011,61,20,1.54,few clouds
945,2021-01-13 09:00:00,LONG XUYEN,299.15,1011,69,20,3.09,few clouds
946,2021-01-13 10:00:00,LONG XUYEN,298.15,1011,73,20,3.6,few clouds
947,2021-01-13 11:00:00,LONG XUYEN,296.15,1011,83,25,2.06,scattered clouds
948,2021-01-13 12:00:00,LONG XUYEN,295.15,1012,88,21,1.03,few clouds
949,2021-01-13 13:00:00,LONG XUYEN,294.15,1013,94,0,0.51,clear sky
950,2021-01-13 14:00:00,LONG XUYEN,294.15,1013,100,0,0.51,clear sky
951,2021-01-13 15:00:00,LONG XUYEN,293.15,1012,100,0,0.51,clear sky
952,2021-01-13 16:00:00,LONG XUYEN,293.15,1012,100,0,1.03,clear sky
953,2021-01-13 17:00:00,LONG XUYEN,293.15,1012,100,0,1.03,clear sky
954,2021-01-13 18:00:00,LONG XUYEN,293.15,1012,100,0,1.03,clear sky
955,2021-01-13 19:00:00,LONG XUYEN,293.15,1012,100,0,1.03,clear sky
